date,customer_name,amount,bank_name,receipt_no,invoice_no,bill_date,bill_amount,payment_mode,team_id
"2025-04-07","OM GEN STORE - MOHINI ROAD",597.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-07","KUMAR SHOP - DALANWALA",399.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-09","AARTI BAKERS - SD ROAD",400.0,"","","","",,"Cash",MA
"2025-04-09","KHUSHI PROV STORE - SD ROAD",500.0,"","","","",,"Cash",MA
"2025-04-09","OLD NATIONAL MEDICOS - MANDAKANI VI",250.0,"","","","",,"Cash",MA
"2025-04-09","NEGI STORE - SD ROAD",808.0,"","","","",,"Cash",MA
"2025-04-09","OM PHARMACY - RAIPUR ROAD",500.0,"","","","",,"Cash",MA
"2025-04-09","RAITHWAN MEDICAL - IT PARK",1000.0,"","","","",,"Cash",MA
"2025-04-09","RAWAT GEN STORE - SD ROAD",500.0,"","","","",,"Cash",MA
"2025-04-09","RAWAT MEDICAL - SD ROAD",500.0,"","","","",,"Cash",MA
"2025-04-09","SHIVA DEPARTMENTAL - SD ROAD",366.0,"","","","",,"Cash",MA
"2025-04-09","SHIVA DEPARTMENTAL - SD ROAD",121.0,"","","","",,"Cash",MA
"2025-04-09","SHIVA DEPARTMENTAL - SD ROAD",13.0,"","","","",,"Cash",MA
"2025-04-09","SHREE RAM CHEMIST - SD ROAD",500.0,"","","","",,"Cash",MA
"2025-04-09","SIDDHBALI MEDICOSE - SD ROAD",152.0,"","","","",,"Cash",MA
"2025-04-09","SUNRISE MART - IT PARK",845.0,"","","","",,"Cash",MA
"2025-04-09","BALAJI COSMETICS - NESHVILLA ROAD",256.0,"","","","",,"Cash",MA
"2025-04-09","BALODI MEDICOS - NESHVILLA ROAD",1225.0,"","","","",,"Cash",MA
"2025-04-09","BALODI MEDICOS - NESHVILLA ROAD",75.0,"","","","",,"Cash",MA
"2025-04-09","DAILY NEEDS STORE - RAJPUR ROAD",461.0,"","","","",,"Cash",MA
"2025-04-09","MAHANIDHI LIFE LINE PHARMACY",188.0,"","","","",,"Cash",MA
"2025-04-09","NARULA ENTERPRISES - NESHVILLA ROAD",225.0,"","","","",,"Cash",MA
"2025-04-09","SAI GOODS - NESHVILLA ROAD",1000.0,"","","","",,"Cash",MA
"2025-04-09","S D STORE - NESHVILLA ROAD",700.0,"","","","",,"Cash",MA
"2025-04-09","SHRINGAR EMPORIUM - NEW CANTT ROAD",600.0,"","","","",,"Cash",MA
"2025-04-09","FAMILY STORE UR - CANAL ROAD",1500.0,"","","","",,"Cash",MA
"2025-04-09","FRIENDS MEDICAL - KANDOLI",423.0,"","","","",,"Cash",MA
"2025-04-09","GANPATI MEDICOS - CANAL ROAD",419.0,"","","","",,"Cash",MA
"2025-04-09","GUPTA MEDICAL - RAJPUR RD",845.0,"","","","",,"Cash",MA
"2025-04-09","MAA BALASUNDRI MEDICAL - CANAL ROAD",1068.0,"","","","",,"Cash",MA
"2025-04-09","NEGI MINI MART - GANGOTRI VIHAR",910.0,"","","","",,"Cash",MA
"2025-04-09","POOJA MEDICAL - KANDOLI",353.0,"","","","",,"Cash",MA
"2025-04-09","SADGURU PHARMA - CANAL ROAD",748.0,"","","","",,"Cash",MA
"2025-04-09","TRIMURTI GEN STORE - KANDOLI",500.0,"","","","",,"Cash",MA
"2025-04-15","VISHAL GENERAL STORE - HATHIBARKALA",24883.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-15","LAVDESH GEN STORE - DHARAMPUR",2797.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-15","S K JEWELLERY - KOTWALI BAZAAR",1000.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-22","SAHARANPUR TRADERS - DHAMAWALA",25570.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-22","SAHARANPUR TRADERS UR",3000.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-19","AROMA GIFT GALLERY - KARANPUR",2741.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-15","VARIETY PALACE - NEW CANT ROAD",3907.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-15","MOHIT DEPT STORE - KALIDAS ROAD",5380.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-10","GERA MEDICAL STORE - CHAKRATA ROAD",651.0,"","","","",,"Cash",MA
"2025-04-10","KHANDURI MEDICAL - GOVIND GARH",353.0,"","","","",,"Cash",MA
"2025-04-10","MAHAVEER STORE - YAMUNA COLONY",2366.0,"","","","",,"Cash",MA
"2025-04-10","PRAGYA MEDICOS - KANWALI ROAD",200.0,"","","","",,"Cash",MA
"2025-04-10","SHIVA MEDICOS - KANWALI ROAD",500.0,"","","","",,"Cash",MA
"2025-04-10","SURBHI ENTERPRISES",1384.0,"","","","",,"Cash",MA
"2025-04-10","COSMOS FULLCART - KARANPUR",209.0,"","","","",,"Cash",MA
"2025-04-10","GUPTA GEN STORE - KARANPUR",300.0,"","","","",,"Cash",MA
"2025-04-10","INDIAN MEDICAL - CEMENT ROAD",690.0,"","","","",,"Cash",MA
"2025-04-10","INDIAN MEDICAL - DAV CHOWK",210.0,"","","","",,"Cash",MA
"2025-04-10","MJ MEDICOS - KARANPUR",500.0,"","","","",,"Cash",MA
"2025-04-10","NEW PRAKASH - KARANPUR",568.0,"","","","",,"Cash",MA
"2025-04-10","NEW PRAKASH - KARANPUR",432.0,"","","","",,"Cash",MA
"2025-04-10","POONAM GEN STORE - KARANPUR",300.0,"","","","",,"Cash",MA
"2025-04-10","RAJ BANGLE - KARANPUR",300.0,"","","","",,"Cash",MA
"2025-04-10","SANJAY PROV STORE - DL ROAD",1000.0,"","","","",,"Cash",MA
"2025-04-10","SUSTEN RETAIL - KARANPUR",1372.0,"","","","",,"Cash",MA
"2025-04-10","VISHAL SANCHAYAN - KARANPUR",700.0,"","","","",,"Cash",MA
"2025-04-10","DEEPAK MEHNDI - PALTAN BAZAR",772.0,"","","","",,"Cash",MA
"2025-04-10","SABA FASHION - PALTAN BAZAR",1000.0,"","","","",,"Cash",MA
"2025-04-07","JAI MAA RAJESHWARI MED - RING ROAD",857.0,"","","","",,"Cash",MA
"2025-04-07","MAA NANDA DEVI DEPT - HARRAWALA",200.0,"","","","",,"Cash",MA
"2025-04-07","MAHAWAR PROV STORE - MOHKAMPUR",1000.0,"","","","",,"Cash",MA
"2025-04-07","PANWAR GEN STORE - KALANKI VIHAR",1246.0,"","","","",,"Cash",MA
"2025-04-07","PUNDORA GEN - MOHKAMPUR",300.0,"","","","",,"Cash",MA
"2025-04-07","SANSKRITI STORE - HARRAWALA",585.0,"","","","",,"Cash",MA
"2025-04-07","SHARDA STORE - MOHKAMPUR",1424.0,"","","","",,"Cash",MA
"2025-04-07","SOUNDARYA COSMETICS - MIYAWALA",1112.0,"","","","",,"Cash",MA
"2025-04-07","THE VILLAGE STORE - RING ROAD",1059.0,"","","","",,"Cash",MA
"2025-04-07","TOP BAKERS N CONF - MAJRI MAFI",1000.0,"","","","",,"Cash",MA
"2025-04-08","ATITHI SUPERMARKET - NEHRU COLONY",500.0,"","","","",,"Cash",MA
"2025-04-08","BADONI GEN STORE - DHARAMPUR",2389.0,"","","","",,"Cash",MA
"2025-04-08","BEST DEAL - JOGGIWALA",500.0,"","","","",,"Cash",MA
"2025-04-08","DIVYA MEDICAL STORE - RAJEEV NAGAR",357.0,"","","","",,"Cash",MA
"2025-04-08","DIVYA MEDICAL STORE - RAJEEV NAGAR",143.0,"","","","",,"Cash",MA
"2025-04-08","JAYA COSMETICS - FUWARA CHOWK",300.0,"","","","",,"Cash",MA
"2025-04-08","KAMLESH PRO STORE - RAJEEV NAGAR",334.0,"","","","",,"Cash",MA
"2025-04-08","MAHESHWARI STORE - JOGIWALA",2319.0,"","","","",,"Cash",MA
"2025-04-08","MAHIMA MEDICAL - RAJEEV NAGAR",266.0,"","","","",,"Cash",MA
"2025-04-08","NEW BADRI MEDICAL - RAJEEV NAGAR",200.0,"","","","",,"Cash",MA
"2025-04-08","OM MEDICAL - NEHRU COLONY",500.0,"","","","",,"Cash",MA
"2025-04-08","PANKAJ GEN STORE - NEHRU COLONY",507.0,"","","","",,"Cash",MA
"2025-04-08","PANWAR GEN STORE - RAJIV NAGAR",530.0,"","","","",,"Cash",MA
"2025-04-08","POONAM MEDICAL - HARIDWAR ROAD",600.0,"","","","",,"Cash",MA
"2025-04-08","RAWAT GEN STORE - JOGGIWALA",530.0,"","","","",,"Cash",MA
"2025-04-08","SAJWAN MEDICAL - HARIDWAR ROAD",300.0,"","","","",,"Cash",MA
"2025-04-08","TRENZ GIFT & FASHION ARCADE",500.0,"","","","",,"Cash",MA
"2025-04-08","GOPAL GEN. STORE - HANUMAN CHOWK",1000.0,"","","","",,"Cash",MA
"2025-04-08","MAHAVEER MEDICAL - TILAK ROAD",1480.0,"","","","",,"Cash",MA
"2025-04-08","RITA GEN STORE - PALTAN BAZAAR",452.0,"","","","",,"Cash",MA
"2025-04-08","RITA GEN STORE - PALTAN BAZAAR",48.0,"","","","",,"Cash",MA
"2025-04-08","SAHARANPUR TRADERS UR",3000.0,"","","","",,"Cash",MA
"2025-04-08","DURGA DEPARTMENTAL STORE",2000.0,"","","","",,"Cash",MA
"2025-04-10","AARADHYA ENTERPRISES - RAIPUR",1000.0,"","","","",,"Cash",MA
"2025-04-10","BHANDARI PHARMACY - RAIPUR ROAD",1500.0,"","","","",,"Cash",MA
"2025-04-10","HR MEDICAL - TAPOVAN ROAD",509.0,"","","","",,"Cash",MA
"2025-04-10","HRJ ENTERPRISES - NATHUAWALA",500.0,"","","","",,"Cash",MA
"2025-04-10","JOSHI MEDICAL - RAIPUR",478.0,"","","","",,"Cash",MA
"2025-04-10","JUBLI DEPT STORE - TAPOVAN ROAD",843.0,"","","","",,"Cash",MA
"2025-04-10","KOMAL COSMETICS - RAIPUR",800.0,"","","","",,"Cash",MA
"2025-04-10","LAXMI COSMETICS - RAIPUR ROAD",500.0,"","","","",,"Cash",MA
"2025-04-10","M S MEDICAL STORE - RAIPUR",1500.0,"","","","",,"Cash",MA
"2025-04-10","NEW HEALTHCARE PHARMACY - NATTANWAL",1000.0,"","","","",,"Cash",MA
"2025-04-10","PANWAR GEN STORE - LADPUR",906.0,"","","","",,"Cash",MA
"2025-04-10","RAM RATAN PATANJALI STORE - TAPOVAN",669.0,"","","","",,"Cash",MA
"2025-04-10","RAMOLA DEPARTMENTAL STORE - RAIPUR",3883.0,"","","","",,"Cash",MA
"2025-04-10","RIDDHI SIDDHI MART - RAIPUR",537.0,"","","","",,"Cash",MA
"2025-04-10","SANTOSH COSMETICS - RAIPUR",574.0,"","","","",,"Cash",MA
"2025-04-10","SAPNA COLLECTION - TAPOVAN ROAD",500.0,"","","","",,"Cash",MA
"2025-04-10","SHANTI MEDICAL - TAPOVAN",200.0,"","","","",,"Cash",MA
"2025-04-10","SHRAVYA COSMETICS - RAIPUR",226.0,"","","","",,"Cash",MA
"2025-04-10","SPARKLE COSMETICS - TAPOVAN",500.0,"","","","",,"Cash",MA
"2025-04-10","SUNIL COSMETICS - RAIPUR",870.0,"","","","",,"Cash",MA
"2025-04-11","ASHISH GEN STORE - PREMNAGAR",204.0,"","","","",,"Cash",MA
"2025-04-11","DEVI DAYAL - PREMNAGAR",1623.0,"","","","",,"Cash",MA
"2025-04-11","GURU KRIPA BANGLE STORE - PREMNAGAR",500.0,"","","","",,"Cash",MA
"2025-04-11","HIMALAYAN MEDICAL - PREM NAGAR",332.0,"","","","",,"Cash",MA
"2025-04-11","HIMALAYAN MEDICAL - PREM NAGAR",168.0,"","","","",,"Cash",MA
"2025-04-11","JAI MAA DURGA SUPER ST - PREM NAGAR",320.0,"","","","",,"Cash",MA
"2025-04-11","KISHOR MEDICOS - PREMNAGAR",1258.0,"","","","",,"Cash",MA
"2025-04-11","MINI STORE - PREM NAGAR",1203.0,"","","","",,"Cash",MA
"2025-04-11","O2 ZONE - PREM NAGAR",1500.0,"","","","",,"Cash",MA
"2025-04-11","RAGHUWAR MEDICAL - PREMNAGAR",1219.0,"","","","",,"Cash",MA
"2025-04-11","SACHDEVA COSMETIC - PREMNAGAR",200.0,"","","","",,"Cash",MA
"2025-04-11","SAJWAN MEDICAL - PREM NAGAR",500.0,"","","","",,"Cash",MA
"2025-04-11","SHIKHA COSMETIC - PREM NAGAR",500.0,"","","","",,"Cash",MA
"2025-04-11","SHUBHAM GEN STORE - PREMNAGAR",400.0,"","","","",,"Cash",MA
"2025-04-11","SINGH MEDICAL - PREMNAGAR",500.0,"","","","",,"Cash",MA
"2025-04-11","SONI MEDICAL - PREM NAGAR",1000.0,"","","","",,"Cash",MA
"2025-04-11","SONU KANGAN - PREMNAGAR",1000.0,"","","","",,"Cash",MA
"2025-04-11","UPPAL MEDICAL - PREM NAGAR",700.0,"","","","",,"Cash",MA
"2025-04-11","ASIAN PHARMACY - NIMBUWALA",548.0,"","","","",,"Cash",MA
"2025-04-11","BABA MEDICAL - DAKRA",350.0,"","","","",,"Cash",MA
"2025-04-11","CANTT MEDICAL - DAKRA",500.0,"","","","",,"Cash",MA
"2025-04-11","CHAUHAN & SONS - NIMBUWALA",500.0,"","","","",,"Cash",MA
"2025-04-11","DRONA MEDICAL - GMS ROAD",3000.0,"","","","",,"Cash",MA
"2025-04-11","GUPTA PROV STORE - CHARKHI GATE",1500.0,"","","","",,"Cash",MA
"2025-04-11","GUPTA STORE - PREAM PURI MAFI",572.0,"","","","",,"Cash",MA
"2025-04-11","GURU KRIPA FAMILY CAMP - BALLUPUR",3054.0,"","","","",,"Cash",MA
"2025-04-11","KANISHKA COSMETICS - DAKRA",2511.0,"","","","",,"Cash",MA
"2025-04-11","MAHAWAR GEN STORE - KAULAGARH",500.0,"","","","",,"Cash",MA
"2025-04-11","NITIN GEN STORE - NIMBUWALA",500.0,"","","","",,"Cash",MA
"2025-04-11","RISHI MEDICOS - DAKRA",1045.0,"","","","",,"Cash",MA
"2025-04-11","SHIV SHAKTI COSMETICS - DAKRA",177.0,"","","","",,"Cash",MA
"2025-04-11","SHIV SHAKTI COSMETICS - DAKRA",323.0,"","","","",,"Cash",MA
"2025-04-11","SHYAM GEN STORE - DAKRA",1500.0,"","","","",,"Cash",MA
"2025-04-11","SUBHASH GEN STORE - DAKRA",1000.0,"","","","",,"Cash",MA
"2025-04-11","VINAYAK CROCKERY - GMS ROAD",500.0,"","","","",,"Cash",MA
"2025-04-11","DAYASHANKAR - GAURAKHPUR CHOWK",763.0,"","","","",,"Cash",MA
"2025-04-11","DWARIKA STORE - VAN VIHAR",1110.0,"","","","",,"Cash",MA
"2025-04-11","S A ENTERPRISES - ITBP ROAD",500.0,"","","","",,"Cash",MA
"2025-04-11","SUHAG BANGLE - SEEMA DWAR",300.0,"","","","",,"Cash",MA
"2025-04-11","A R MEDICOS - CHAKRATA ROAD",230.0,"","","","",,"Cash",MA
"2025-04-11","BISHT DAIRY - VASANT VIHAR",1000.0,"","","","",,"Cash",MA
"2025-04-11","GUPTA ENTERPRISES - RAMADA HOTEL",500.0,"","","","",,"Cash",MA
"2025-04-11","MEHENDAR GENERAL STORE - PANDITWARI",2555.0,"","","","",,"Cash",MA
"2025-04-11","PHOENIX SOLUTION - RAJENDRA NAGAR",250.0,"","","","",,"Cash",MA
"2025-04-11","SIDDHI COLLECTION - RAJENDAR NAGAR",500.0,"","","","",,"Cash",MA
"2025-04-05","SHREE BALAJI COSMETICS - DEHRAKHAS",500.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-07","DIKSHA COSMETIS - HARRAWALA",500.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-08","SHREE NARAYAN PHARMACY - NEHRU COLO",400.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-08","BAILWAL COSMETICS - RAJEEV NAGAR",200.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-08","RAWAT MEDICAL - JOGGIWALA",1418.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-08","ZULEKHA FASHION - KOTWALI/PALTAN",1521.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-08","SABA FASHION - PALTAN BAZAR",1136.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-08","JAGDISH CHAUHAN VENTURE - RING ROAD",347.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-08","AJAY CHANA STAFF",402.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-09","KUMAR STORE",35917.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-09","KWALITY STORE - MANDAKINI VIHAR",500.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-09","A P MEDICOS - MALSI",1056.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-09","PAWAN KUMAR & BROTHERS - RAJPUR",7554.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-09","BHAWANI GARMENTS& COSMETICS- RAJPUR",1179.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-09","SHIMMER & MAGIC - SD ROAD",500.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-09","ASHWANI AGENCIES - MOTI BAZAR",23418.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-10","AVTAR STORE - KARANPUR",1500.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-10","SMILE STORE",160271.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-10","Y T ENTERPRISES - MUSSORIE",6527.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-10","GOYAL MEDICAL STORE - GOVIND GARH",437.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-10","A S ASSOCIATES - RISPANA PULL",22713.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-11","PERFECT PRICE STORE - DAKRA",3670.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-10","SMILE STORE - SELAQUI (NEW)",28851.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-11","RAWAT BROTHERS - PREMNAGAR",185.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-11","ASHOK ANIL ENTERPRISES (LLP)",56464.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-11","BADRI VISHAL MEDICAL STORE - DAKRA",1257.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-11","KHALSA COSMETIC - PREMNAGAR",400.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-11","SHIVA MEDICAL - PREM NAGAR",551.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-11","NOVELTY GENERAL MERCHANTS",6203.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-11","AARJOO BOUTIQUE & COSMETIC - RAIPUR",551.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-12","OM SAI COSMETICS - CLEMENT TOWN",1000.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-12","VAISHNO MEDICOS - CHANDARBANI",348.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-12","SANJEEVNI MEDICAL - KARGI",281.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-12","OLD STYLE CORNER - KARGI",739.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-09","A TO Z STATIONARY - JHAKHAN",1000.0,"","","","",,"Cash",MA
"2025-04-09","ADITIYA GEN STORE - RAJPUR ROAD",500.0,"","","","",,"Cash",MA
"2025-04-09","AMBIKA COSMETICS - RAJPUR VILLAGE",909.0,"","","","",,"Cash",MA
"2025-04-09","BRIJ DEPT. STORE - RAJPUR UPPER",1000.0,"","","","",,"Cash",MA
"2025-04-09","CHAUDHARY MEDICOS - RAJPUR ROAD",648.0,"","","","",,"Cash",MA
"2025-04-09","HEALING TOUCH CHEMIST - RAJPUR",546.0,"","","","",,"Cash",MA
"2025-04-09","HEALING TOUCH CHEMIST - RAJPUR",4.0,"","","","",,"Cash",MA
"2025-04-09","MISHKA MEDISEVA - RAJPUR",720.0,"","","","",,"Cash",MA
"2025-04-09","PHARMACY - RAJPUR ROAD",500.0,"","","","",,"Cash",MA
"2025-04-09","SAI STORE - JOHRI GAON",300.0,"","","","",,"Cash",MA
"2025-04-09","SUGAN CHAND - RAJPUR",818.0,"","","","",,"Cash",MA
"2025-04-09","YUVIKA MINI MART - JOHRI GAON",500.0,"","","","",,"Cash",MA
"2025-04-12","RADHIKA MEDICOSE - EKTA VIHAR   SDR",500.0,"","","","",,"Cash",MA
"2025-04-12","GUPTA GEN STORE - KARANPUR",124.0,"","","","",,"Cash",MA
"2025-04-12","DEVANSH HOME NEEDS - DEHRA KHAS",240.0,"","","","",,"Cash",MA
"2025-04-12","GANPATI MEDICAL - DEHRA KHAS",200.0,"","","","",,"Cash",MA
"2025-04-12","HIMANK PHARMACEUTICALS PVT LTD",2216.0,"","","","",,"Cash",MA
"2025-04-12","HIMANK PHARMACEUTICALS PVT LTD",104.0,"","","","",,"Cash",MA
"2025-04-12","HINDWAN MEDICAL STORE - KARGI ROAD",530.0,"","","","",,"Cash",MA
"2025-04-12","INDIAN MEDICAL - NIRANJANPUR",400.0,"","","","",,"Cash",MA
"2025-04-12","ROYAL BAKERS - DEHRA KHAS",161.0,"","","","",,"Cash",MA
"2025-04-12","SAFAL PROVISION STORE - NIRANJANPUR",2000.0,"","","","",,"Cash",MA
"2025-04-12","SHREE BALAJI COSMETICS - DEHRAKHAS",500.0,"","","","",,"Cash",MA
"2025-04-12","AYUSH DEPT STORE - KARGI",1181.0,"","","","",,"Cash",MA
"2025-04-12","BAJAJ TRADERS - MDDA KEDARPURAM",468.0,"","","","",,"Cash",MA
"2025-04-12","BAJAJ TRADERS - MDDA KEDARPURAM",32.0,"","","","",,"Cash",MA
"2025-04-12","LIFE LINE MEDICOS - KARGI",500.0,"","","","",,"Cash",MA
"2025-04-12","NEW CITY CHEMIST - BANJARAWALA",566.0,"","","","",,"Cash",MA
"2025-04-12","NEW CITY CHEMIST - BANJARAWALA",34.0,"","","","",,"Cash",MA
"2025-04-12","OM ASSOCIATES - KARGI",1000.0,"","","","",,"Cash",MA
"2025-04-12","RANA MEDICAL - MOTHROWALA",397.0,"","","","",,"Cash",MA
"2025-04-12","R G MEDICAL - KEDDARPURAM",1000.0,"","","","",,"Cash",MA
"2025-04-12","S MAHAWAR - KARGI",1000.0,"","","","",,"Cash",MA
"2025-04-12","SHREE RAMA MEDICAL - KEDARPURAM",1000.0,"","","","",,"Cash",MA
"2025-04-12","SHREE SIDDHI VINAYAK MEDI - KARGI",274.0,"","","","",,"Cash",MA
"2025-04-12","ARIHANT STORE - POST OFFICE ROAD",674.0,"","","","",,"Cash",MA
"2025-04-12","ASHOKA STORE - CLEMENT TOWN",300.0,"","","","",,"Cash",MA
"2025-04-12","CITY PHARMACY - TURNER ROAD",500.0,"","","","",,"Cash",MA
"2025-04-12","OLD DOON GEN STORE - CLEMENT TOWN",1000.0,"","","","",,"Cash",MA
"2025-04-12","DOON MEDICAL - MAJRA",1680.0,"","","","",,"Cash",MA
"2025-04-12","HIMGIRI STORE - TURNER ROAD",264.0,"","","","",,"Cash",MA
"2025-04-12","MUKESH STORE - TURNER ROAD",500.0,"","","","",,"Cash",MA
"2025-04-12","MY CARE MEDICAL - SUBHASH NAGAR",430.0,"","","","",,"Cash",MA
"2025-04-12","PARVEEN MEDICAL - TURNER ROAD",500.0,"","","","",,"Cash",MA
"2025-04-12","RATHORE MEDICAL STORE - TURNER ROAD",500.0,"","","","",,"Cash",MA
"2025-04-12","SANA PROV - TURNER ROAD",300.0,"","","","",,"Cash",MA
"2025-04-12","SHAKTI MEDICOS - CLEMENT TOWN",1000.0,"","","","",,"Cash",MA
"2025-04-12","SHIV KRIPA COSMETIC - SUBHASH NAGAR",500.0,"","","","",,"Cash",MA
"2025-04-12","WELCOME STORE - POST OFFICE ROAD",1380.0,"","","","",,"Cash",MA
"2025-04-12","WELCOME STORE - POST OFFICE ROAD",1620.0,"","","","",,"Cash",MA
"2025-04-12","DEEPAK GEN STORE - CHANDARBANI",1359.0,"","","","",,"Cash",MA
"2025-04-12","KANHAIYA MEDICOS - NEAR BANSAL HOME",500.0,"","","","",,"Cash",MA
"2025-04-12","DOON MEDICAL - CHANDRBANI",407.0,"","","","",,"Cash",MA
"2025-04-12","HEALTH CARE PHARMACY - GMS ROAD",300.0,"","","","",,"Cash",MA
"2025-04-12","HEALTH LINE MEDICAL - CHANDARBANI",500.0,"","","","",,"Cash",MA
"2025-04-12","KANISHK PROV - CHANDRABANI ROAD",1000.0,"","","","",,"Cash",MA
"2025-04-12","MUNSHI DAAL BHANDAR - SEWLA KALA",2000.0,"","","","",,"Cash",MA
"2025-04-12","NEHA COSMETICS - SEWLA KALA",500.0,"","","","",,"Cash",MA
"2025-04-12","UK 12 STORE - SEWLA KALA",1000.0,"","","","",,"Cash",MA
"2025-04-12","BUY FRESH - CHANDRABANI GST",500.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-14","OM MEDICAL - AJABPUR KALA",209.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-12","RATURI STORE - CHANDRABANI ROAD",500.0,"","","","",,"Cash",MA
"2025-04-12","RUBI MEDICOS - BANSAL HOME",300.0,"","","","",,"Cash",MA
"2025-04-12","VALUE BASKET - CHANDARBANI",1000.0,"","","","",,"Cash",MA
"2025-04-15","SRISHTI SUPER MARKET",12691.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-19","SINGH MEDICAL - AJABPURKALA",3828.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-15","KUMAR SONS - EC ROAD",4993.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-19","CHAUHAN DEPT. STORE - DHARAMPUR",25167.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-15","NEW DEV MEDICOSE - LIC BUILDING",3639.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-15","ANKIT GEN STORE - DHARAMPUR",3556.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-30","IMA VEG DEPT. STORE",6428.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-15","SWAGAT SUPER STORE - GMS ROAD",6792.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-15","DAILY NEEDS - PREMNAGAR",5546.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-22","MAKIN S STORE",16163.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-15","FIRST PHARMACY - ST JUDES CHOWK",1322.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-22","GOYAL STORE - CLEMENT TOWN",39105.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-19","PERFECT VALUE - SHIMLA BYPASS",19835.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-15","AVTAR STORES - JAKHAN",12132.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2025-04-15","SHREE NARAYAN PHARMACY - NEHRU COLO",300.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-15","SHREE NARAYAN PHARMACY - NEHRU COLO",319.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2025-04-14","SHREE BALAJI MEDICAL - MATA MANDIR",295.0,"HDFC A/C","","","",,"Bank Transfer",MA
