name,billing_name,print_name,sku,category,brand,unit_price,pack_size,status,stock_qty,gst_rate,unit,step_size,team_id
"PEDICURE FILE CURVED","PEDICURE FILE CURVED","PEDICURE FILE CURVED","","GUBB","GUBB",104.88,"PCS",available,42,18,pcs,1,JA
"PEDICURE FILE DUAL","PEDICURE FILE DUAL","PEDICURE FILE DUAL","","GUBB","GUBB",136.66,"PCS",available,57,18,pcs,1,JA
"FOOT BRUSH 2IN1 W PUMICE","FOOT BRUSH 2IN1 W PUMICE","FOOT BRUSH 2IN1 WITH PUMIC STONE","","GUBB","GUBB",117.59,"PCS",available,51,18,pcs,1,JA
"CALLUS REMOVER 2IN1","CALLUS REMOVER 2IN1","CALLUS REMOVER 2IN1","","GUBB","GUBB",174.79,"PCS",available,31,18,pcs,1,JA
"PEDICURE KIT 5IN1","PEDICURE KIT 5IN1","PEDICURE KIT 5IN1","","GUBB","GUBB",174.79,"PCS",available,7,18,pcs,1,JA
"NAIL CLIPPER TOE","NAIL CLIPPER TOE","NAIL CLIPPER TOE","","GUBB","GUBB",117.59,"PCS",available,35,18,pcs,1,JA
"NAIL CLIPPER FINGER","NAIL CLIPPER FINGER","NAIL CLIPPER FINGER","","GUBB","GUBB",79.45,"PCS",available,74,18,pcs,1,JA
"NAIL CLIPPER CURVED","NAIL CLIPPER CURVED","NAIL CLIPPER CURVED","","GUBB","GUBB",136.66,"PCS",available,47,18,pcs,1,JA
"NAIL CLIPPER GOLD","NAIL CLIPPER GOLD","NAIL CLIPPER GOLD","","GUBB","GUBB",244.71,"PCS",available,24,18,pcs,1,JA
"NAIL CLIPPER SET(L&M)","NAIL CLIPPER SET(L&M)","NAIL CLIPPER SET(L&M)","","GUBB","GUBB",162.08,"PCS",available,25,18,pcs,1,JA
"BABY NAIL CLIPPER MAG","BABY NAIL CLIPPER MAG","BABY NAIL CLIPPER MAG","","GUBB","GUBB",143.01,"PCS",available,30,18,pcs,1,JA
"BABY COMB&BRUSH SET BOY","BABY COMB&BRUSH SET BOY","BABY COMB&BRUSH SET BOY","","GUBB","GUBB",174.79,"PCS",available,12,18,pcs,1,JA
"BABY COMB&BRUSH SET GIRL","BABY COMB&BRUSH SET GIRL","BABY COMB&BRUSH SET GIRL","","GUBB","GUBB",174.79,"PCS",outOfStock,0,18,pcs,1,JA
"HAIR COLORING BRUSH LARGE","HAIR COLORING BRUSH LARGE","HAIR COLORING BRUSH LARGE","","GUBB","GUBB",47.67,"PCS",available,36,18,pcs,1,JA
"HAIR COLORING KIT","HAIR COLORING KIT","HAIR COLORING KIT","","GUBB","GUBB",187.5,"PCS",available,16,18,pcs,1,JA
"SHELL DETANGLE","SHELL DETANGLE","SHELL DETANGLE","","GUBB","GUBB",135,"PCS",outOfStock,0,5,pcs,1,JA
"SHELL DRESSING","SHELL DRESSING","SHELL DRESSING","","GUBB","GUBB",99.29,"PCS",available,25,5,pcs,1,JA
"SHELL TAIL COMB","SHELL TAIL COMB","SHELL TAIL COMB","","GUBB","GUBB",96.43,"PCS",outOfStock,0,5,pcs,1,JA
"SHELL LICE","SHELL LICE","SHELL LICE","","GUBB","GUBB",82.14,"PCS",available,26,5,pcs,1,JA
"SHELL OV CUSH SMALL","SHELL OV CUSH SMALL","SHELL OV CUSH SMALL","","GUBB","GUBB",212.92,"PCS",outOfStock,0,18,pcs,1,JA
"SHELL ROUND BRUSH","SHELL ROUND BRUSH","SHELL ROUND BRUSH","","GUBB","GUBB",251.07,"PCS",outOfStock,0,18,pcs,1,JA
"SHELL STYLING BRUSH","SHELL STYLING BRUSH","SHELL STYLING BRUSH","","GUBB","GUBB",225.64,"PCS",outOfStock,0,18,pcs,1,JA
"SCOTT DRESSING","SCOTT DRESSING","SCOTT DRESSING","","GUBB","GUBB",125,"PCS",available,45,5,pcs,1,JA
"SCOTT DETANGLING","SCOTT DETANGLING","SCOTT DETANGLING","","GUBB","GUBB",164.29,"PCS",available,18,5,pcs,1,JA
"SCOTT SUPER","SCOTT SUPER","SCOTT SUPER","","GUBB","GUBB",160.72,"PCS",available,14,5,pcs,1,JA
"TANGLE ERASER BRUSH","TANGLE ERASER BRUSH","TANGLE ERASER BRUSH","","GUBB","GUBB",304.46,"PCS",available,7,18,pcs,1,JA
"SCOTT OV CUSH SMALL","SCOTT OV CUSH SMALL","SCOTT OV CUSH SMALL","","GUBB","GUBB",225.64,"PCS",outOfStock,0,18,pcs,1,JA
"SCOTT OV CUSH MINI","SCOTT OV CUSH MINI","SCOTT OV CUSH MINI","","GUBB","GUBB",155.72,"PCS",available,13,18,pcs,1,JA
"ELITE PADDLE BRUSH","ELITE PADDLE BRUSH","ELITE PADDLE BRUSH","","GUBB","GUBB",279.67,"PCS",available,14,18,pcs,1,JA
"ELITE ROUND BRUSH","ELITE ROUND BRUSH","ELITE ROUND BRUSH","","GUBB","GUBB",193.86,"PCS",available,9,18,pcs,1,JA
"ELITE STYLING BRUSH","ELITE STYLING BRUSH","ELITE STYLING BRUSH","","GUBB","GUBB",225.64,"PCS",available,28,18,pcs,1,JA
"ELITE VENT BRUSH","ELITE VENT BRUSH","ELITE VENT BRUSH","","GUBB","GUBB",244.71,"PCS",available,17,18,pcs,1,JA
"VOGUE PADDLE MED","VOGUE PADDLE MED","VOGUE PADDLE MED","","GUBB","GUBB",219.29,"PCS",available,18,18,pcs,1,JA
"VOGUE PADDLE LARGE","VOGUE PADDLE LARGE","VOGUE PADDLE LARGE","","GUBB","GUBB",238.35,"PCS",available,12,18,pcs,1,JA
"VOGUE OVAL BRUSH","VOGUE OVAL BRUSH","VOGUE OVAL BRUSH","","GUBB","GUBB",206.57,"PCS",available,26,18,pcs,1,JA
"VOGUE ROUND BRUSH","VOGUE ROUND BRUSH","VOGUE ROUND BRUSH","","GUBB","GUBB",168.44,"PCS",available,10,18,pcs,1,JA
"STYLER STYLING BRUSH","STYLER STYLING BRUSH","STYLER STYLING BRUSH","","GUBB","GUBB",158.9,"PCS",available,29,18,pcs,1,JA
"HAIR ROLLER SMALL","HAIR ROLLER SMALL","HAIR ROLLER SMALL","","GUBB","GUBB",139.29,"PCS",available,8,5,pcs,1,JA
"HAIR ROLLER LARGE","HAIR ROLLER LARGE","HAIR ROLLER LARGE","","GUBB","GUBB",160.72,"PCS",available,12,5,pcs,1,JA
"HAIR ROLLER MEDIUM","HAIR ROLLER MEDIUM","HAIR ROLLER MEDIUM","","GUBB","GUBB",146.43,"PCS",available,3,5,pcs,1,JA
"HMADE SLIM","HMADE SLIM","HANDMADE COMB SLIM","","GUBB","GUBB",96.43,"PCS",available,14,5,pcs,1,JA
"HMADE MEDIUM","HMADE MEDIUM","HANDMADE COMB MEDIUM","","GUBB","GUBB",117.86,"PCS",available,24,5,pcs,1,JA
"HMADE POCKET","HMADE POCKET","HANDMADE COMB POCKET","","GUBB","GUBB",64.29,"PCS",available,2,5,pcs,1,JA
"HMADE SLEEK","HMADE SLEEK","HANDMADE COMB SLEEK","","GUBB","GUBB",114.29,"PCS",available,39,5,pcs,1,JA
"HMADE SMALL","HMADE SMALL","HANDMADE COMB SMALL","","GUBB","GUBB",114.29,"PCS",available,39,5,pcs,1,JA
"HMADE SUPER","HMADE SUPER","HANDMADE COMB SUPER","","GUBB","GUBB",135.72,"PCS",available,90,5,pcs,1,JA
"TCLEANER 1S 1PC","TCLEANER 1S 1PC","TCLEANER 1S 1PC","","GUBB","GUBB",41.31,"PCS",available,686,18,pcs,1,JA
"TCLEANER SET 2PC","TCLEANER SET 2PC","TCLEANER SET 2PC","","GUBB","GUBB",73.1,"PCS",available,16,18,pcs,1,JA
"TCLEANER T+2S","TCLEANER T+2S","TCLEANER T+2S","","GUBB","GUBB",92.16,"PCS",available,169,18,pcs,1,JA
"TCLEANER METAL GRIP","TCLEANER METAL GRIP","TCLEANER METAL GRIP","","GUBB","GUBB",104.88,"PCS",available,252,18,pcs,1,JA
"TCLEANER COPPER HANDLE","TCLEANER COPPER HANDLE","TCLEANER COPPER HANDLE","","GUBB","GUBB",139.2,"PCS",available,220,18,pcs,1,JA
"TOOTH PICK 2IN1 50S","TOOTH PICK 2IN1 50S","TOOTH PICK 2IN1 50S","","GUBB","GUBB",73.1,"PCS",available,45,18,pcs,1,JA
"DENTAL FLOSS MINT WAX 50M","DENTAL FLOSS MINT WAX 50M","DENTAL FLOSS MINT WAX 50M","","GUBB","GUBB",92.16,"PCS",outOfStock,0,18,pcs,1,JA
"DENTAL FLOSS MINT WAX 10M","DENTAL FLOSS MINT WAX 10M","DENTAL FLOSS MINT WAX 10M","","GUBB","GUBB",47.67,"PCS",available,3,18,pcs,1,JA
"NAIL CLIPPER 12PC BOX","NAIL CLIPPER 12PC BOX","NAIL CLIPPER 12PC BOX","","GUBB","GUBB",610.18,"PCS",available,112,18,pcs,1,JA
"BABY NAIL KIT","BABY NAIL KIT","BABY NAIL KIT","","GUBB","GUBB",104.88,"PCS",available,3,18,pcs,1,JA
"BABY MANICURE KIT BOY","BABY MANICURE KIT BOY","BABY MANICURE KIT BOY","","GUBB","GUBB",190.68,"PCS",outOfStock,0,18,pcs,1,JA
"BABY MANICURE KIT GIRLS","BABY MANICURE KIT GIRLS","BABY MANICURE KIT GIRLS","","GUBB","GUBB",190.68,"PCS",available,13,18,pcs,1,JA
"NAIL CARE KIT","NAIL CARE KIT","NAIL CARE KIT","","GUBB","GUBB",206.57,"PCS",outOfStock,0,18,pcs,1,JA
"MANICURE KIT","MANICURE KIT","MANICURE KIT","","GUBB","GUBB",190.68,"PCS",outOfStock,0,18,pcs,1,JA
"MANICURE KIT 4IN1","MANICURE KIT 4IN1","MANICURE KIT 4IN1","","GUBB","GUBB",228.82,"PCS",available,2,18,pcs,1,JA
"NAIL BUFFER 4 WAY","NAIL BUFFER 4 WAY","NAIL BUFFER 4 WAY","","GUBB","GUBB",104.88,"PCS",outOfStock,0,18,pcs,1,JA
"NAIL BUFFER BLOCK 4 WAY","NAIL BUFFER BLOCK 4 WAY","NAIL BUFFER BLOCK 4 WAY","","GUBB","GUBB",104.88,"PCS",available,18,18,pcs,1,JA
"NAIL FILE LUX","NAIL FILE LUX","NAIL FILE LUX","","GUBB","GUBB",117.59,"PCS",available,31,18,pcs,1,JA
"NAIL FILE BOX 24PCS","NAIL FILE BOX 24PCS","NAIL FILE BOX 24PCS","","GUBB","GUBB",533.91,"PCS",outOfStock,0,18,pcs,1,JA
"NAIL FOOT BRUSH 2IN1","NAIL FOOT BRUSH 2IN1","NAIL FOOT BRUSH 2IN1","","GUBB","GUBB",85.81,"PCS",outOfStock,0,18,pcs,1,JA
"NAIL BRUSH WITH SUCTION","NAIL BRUSH WITH SUCTION","NAIL BRUSH WITH SUCTION","","GUBB","GUBB",117.59,"PCS",available,27,18,pcs,1,JA
"NAIL PUSHER CUTICLE REMOV","NAIL PUSHER CUTICLE REMOV","NAIL PUSHER CUTICLE REMOV","","GUBB","GUBB",111.23,"PCS",available,41,18,pcs,1,JA
"NAIL ENAMEL REMOVER CHOCO","NAIL ENAMEL REMOVER CHOCO","NAIL ENAMEL REMOVER CHOCO","","GUBB","GUBB",162.08,"PCS",available,11,18,pcs,1,JA
"NAIL FILE","NAIL FILE","NAIL FILE","","GUBB","GUBB",136.66,"PCS",available,9,18,pcs,1,JA
"EAR PLUG SILICONE","EAR PLUG SILICONE","EAR PLUG SILICONE","","GUBB","GUBB",54.03,"PCS",available,108,18,pcs,1,JA
"TRAVEL BOTTLE SET OF 3","TRAVEL BOTTLE SET OF 3","TRAVEL BOTTLE SET OF 3","","GUBB","GUBB",174.79,"PCS",available,25,18,pcs,1,JA
"TRAVEL SLEEPING PILLOW","TRAVEL SLEEPING PILLOW","TRAVEL SLEEPING PILLOW","","GUBB","GUBB",321.44,"PCS",outOfStock,0,5,pcs,1,JA
"TRAVEL BOTTLE ATOMIZER","TRAVEL BOTTLE ATOMIZER","TRAVEL BOTTLE ATOMIZER","","GUBB","GUBB",79.45,"PCS",available,37,18,pcs,1,JA
"TRAVEL BOTTLE WITH PUMP","TRAVEL BOTTLE WITH PUMP","TRAVEL BOTTLE WITH PUMP","","GUBB","GUBB",63.56,"PCS",available,30,18,pcs,1,JA
"SANTO ALL PURPOSE","SANTO ALL PURPOSE","SANTO ALL PURPOSE","","GUBB","GUBB",89.29,"PCS",available,1,5,pcs,1,JA
"SANTO DETANGLING","SANTO DETANGLING","SANTO DETANGLING","","GUBB","GUBB",103.57,"PCS",available,28,5,pcs,1,JA
"SANTO FORK","SANTO FORK","SANTO FORK","","GUBB","GUBB",132.15,"PCS",outOfStock,0,5,pcs,1,JA
"SANTO MULTI FUNCTION","SANTO MULTI FUNCTION","SANTO MULTI FUNCTION","","GUBB","GUBB",82.14,"PCS",outOfStock,0,5,pcs,1,JA
"SANTO PIN TAIL","SANTO PIN TAIL","SANTO PIN TAIL","","GUBB","GUBB",78.57,"PCS",available,45,5,pcs,1,JA
"SANTO STYLING LARGE","SANTO STYLING LARGE","SANTO STYLING LARGE","","GUBB","GUBB",85.71,"PCS",outOfStock,0,5,pcs,1,JA
"SANTO STYLING MEDIU","SANTO STYLING MEDIU","SANTO STYLING MEDIU","","GUBB","GUBB",67.86,"PCS",available,24,5,pcs,1,JA
"SANTO SUPER DETANGLE","SANTO SUPER DETANGLE","SANTO SUPER DETANGLE","","GUBB","GUBB",103.57,"PCS",available,25,5,pcs,1,JA
"SANTO TRAVEL","SANTO TRAVEL","SANTO TRAVEL","","GUBB","GUBB",85.72,"PCS",outOfStock,0,5,pcs,1,JA
"SANTO STYLING COMBO","SANTO STYLING COMBO","SANTO STYLING COMBO","","GUBB","GUBB",200.22,"PCS",available,10,18,pcs,1,JA
"FRENCH VENT LEAF","FRENCH VENT LEAF","FRENCH VENT LEAF","","GUBB","GUBB",181.15,"PCS",available,29,18,pcs,1,JA
"FRENCH OVAL BRUSH 225/-","FRENCH OVAL BRUSH 225/-","FRENCH OVAL BRUSH 225/-","","GUBB","GUBB",143.01,"PCS",available,17,18,pcs,1,JA
"TROPICAL PADDLE BRUS","TROPICAL PADDLE BRUS","TROPICAL PADDLE BRUS","","GUBB","GUBB",206.57,"PCS",available,10,18,pcs,1,JA
"WOODEN OVAL BRUSH","WOODEN OVAL BRUSH","WOODEN OVAL BRUSH","","GUBB","GUBB",263.78,"PCS",available,12,18,pcs,1,JA
"WOODEN OVAL BROAD","WOODEN OVAL BROAD","WOODEN OVAL BROAD","","GUBB","GUBB",330.52,"PCS",available,12,18,pcs,1,JA
"FRENCH OVAL VENT","FRENCH OVAL VENT","FRENCH OVAL VENT","","GUBB","GUBB",219.29,"PCS",outOfStock,0,18,pcs,1,JA
"FRENCH PADDLE LONG","FRENCH PADDLE LONG","FRENCH PADDLE LONG","","GUBB","GUBB",190.68,"PCS",available,19,18,pcs,1,JA
"FRENCH PADDLE BROAD","FRENCH PADDLE BROAD","FRENCH PADDLE BROAD","","GUBB","GUBB",219.29,"PCS",available,38,18,pcs,1,JA
"NOIR ESSENTIAL STYLI","NOIR ESSENTIAL STYLI","NOIR ESSENTIAL STYLI","","GUBB","GUBB",168.44,"PCS",outOfStock,0,18,pcs,1,JA
"SERENITY PADDLE MED","SERENITY PADDLE MED","SERENITY PADDLE MED","","GUBB","GUBB",263.78,"PCS",available,10,18,pcs,1,JA
"SOAP HMADE CHARCOAL","SOAP HMADE CHARCOAL","SOAP HMADE CHARCOAL","","GUBB","GUBB",81.99,"PCS",available,13,18,pcs,1,JA
"SOAP HMADE LAVENDER","SOAP HMADE LAVENDER","SOAP HMADE LAVENDER","","GUBB","GUBB",81.99,"PCS",available,3,18,pcs,1,JA
"SOAP HMADE ROSE","SOAP HMADE ROSE","SOAP HMADE ROSE","","GUBB","GUBB",81.99,"PCS",available,3,18,pcs,1,JA
"HAIR SPRAY BOTTLE","HAIR SPRAY BOTTLE","HAIR SPRAY BOTTLE","","GUBB","GUBB",98.52,"PCS",available,19,18,pcs,1,JA
"DEO BRAVO","DEO BRAVO","DEO BRAVO","","LAFZ","LAFZ",158.9,"150ML",available,12,18,pcs,1,JA
"DEO INGRID","DEO INGRID","DEO INGRID","","LAFZ","LAFZ",158.9,"100 GM",available,12,18,pcs,1,JA
"DEO GLEE","DEO GLEE","DEO GLEE","","LAFZ","LAFZ",176.55,"PCS",available,24,18,pcs,1,JA
"DEO HYMN","DEO HYMN","DEO HYMN","","LAFZ","LAFZ",176.55,"PCS",available,23,18,pcs,1,JA
"DEO ICON","DEO ICON","DEO ICON","","LAFZ","LAFZ",141.24,"100 GM",outOfStock,0,18,pcs,1,JA
"DUAL MASSAGE SPONGE","DUAL MASSAGE SPONGE","DUAL MASSAGE SPONGE","","GUBB","GUBB",111.23,"PCS",available,24,18,pcs,1,JA
"TWEEZER POINTED","TWEEZER POINTED","TWEEZER POINTED","","GUBB","GUBB",117.59,"PCS",available,10,18,pcs,1,JA
"MAKUP BRUSH SET 8PC","MAKUP BRUSH SET 8PC","MAKUP BRUSH SET 8PC","","GUBB","GUBB",953.41,"PCS",available,2,18,pcs,1,JA
"BEAUTY KIT","BEAUTY KIT","BEAUTY KIT","","GUBB","GUBB",952.78,"PCS",outOfStock,0,18,pcs,1,JA
"ANY TIME RAZOR","ANY TIME RAZOR","ANY TIME RAZOR","","GUBB","GUBB",22.25,"PCS",available,35,18,pcs,1,JA
"NAIL NIPPER","NAIL NIPPER","NAIL NIPPER","","GUBB","GUBB",285.39,"PCS",outOfStock,0,18,pcs,1,JA
"HAIR COLORING BRUSH SMALL","HAIR COLORING BRUSH SMALL","HAIR COLORING BRUSH SMALL","","GUBB","GUBB",41.31,"PCS",outOfStock,0,18,pcs,1,JA
"SCOTT PADDLE BRUSH","SCOTT PADDLE BRUSH","SCOTT PADDLE BRUSH","","GUBB","GUBB",348.95,"PCS",available,4,18,pcs,1,JA
"VOGUE STYLING BRUSH","VOGUE STYLING BRUSH","VOGUE STYLING BRUSH","","GUBB","GUBB",162.08,"PCS",outOfStock,0,18,pcs,1,JA
"STYLER STYLING ROUND BRUS","STYLER STYLING ROUND BRUS","STYLER STYLING ROUND BRUS","","GUBB","GUBB",168.44,"PCS",available,16,18,pcs,1,JA
"NAIL FILE CUTICLE TRIMMER","NAIL FILE CUTICLE TRIMMER","NAIL FILE CUTICLE TRIMMER","","GUBB","GUBB",73.1,"PCS",available,27,18,pcs,1,JA
"TRAVEL SLEEPING MASK","TRAVEL SLEEPING MASK","TRAVEL SLEEPING MASK","","GUBB","GUBB",139.29,"PCS",available,20,5,pcs,1,JA
"SERENITY OVAL BRUSH","SERENITY OVAL BRUSH","SERENITY OVAL BRUSH","","GUBB","GUBB",251.07,"PCS",available,23,18,pcs,1,JA
"EYE LASH CURLER ROSE GOLD","EYE LASH CURLER ROSE GOLD","EYE LASH CURLER ROSE GOLD","","GUBB","GUBB",98.52,"PCS",outOfStock,0,18,pcs,1,JA
"SOOTHING EYE MASK GEL GRY","SOOTHING EYE MASK GEL GRY","SOOTHING EYE MASK GEL GRY","","GUBB","GUBB",251.07,"PCS",available,5,18,pcs,1,JA
"SOOTHING EYE MASK GEL PNK","SOOTHING EYE MASK GEL PNK","SOOTHING EYE MASK GEL PNK","","GUBB","GUBB",251.07,"PCS",available,21,18,pcs,1,JA
"MAKEUP BLENDER STAND","MAKEUP BLENDER STAND","MAKEUP BLENDER STAND","","GUBB","GUBB",79.45,"PCS",available,4,18,pcs,1,JA
"TCLEANER BRASS GRIP","TCLEANER BRASS GRIP","TCLEANER BRASS GRIP","","GUBB","GUBB",120.13,"PCS",available,25,18,pcs,1,JA
"TCLEANER COPPER ROUND","TCLEANER COPPER ROUND","TCLEANER COPPER ROUND","","GUBB","GUBB",66.74,"PCS",available,292,18,pcs,1,JA
"BAMBOO TOOTHBRUSH","BAMBOO TOOTHBRUSH","BAMBOO TOOTHBRUSH","","GUBB","GUBB",834.31,"12'S",outOfStock,0,5,pcs,1,JA
"DENTAL FLOSS PICK","DENTAL FLOSS PICK","DENTAL FLOSS PICK","","GUBB","GUBB",85.81,"PCS",available,92,18,pcs,1,JA
"HAIR-DRY GB128 PUR 1000W","HAIR-DRY GB128 PUR 1000W","HAIR DRYER GB-128 PURPLE 1000WATT","","GUBB","GUBB",632.43,"PCS",available,4,18,pcs,1,JA
"HAIR-DRY GB163 PNK 1600W","HAIR-DRY GB163 PNK 1600W","HAIR DRYER GB-163 PINK 1600WATT","","GUBB","GUBB",985.19,"PCS",available,6,18,pcs,1,JA
"HAIR-CURL-STRAI GB007 40W","HAIR-CURL-STRAI GB007 40W","HAIR CURLER & STRAIGHTNER GB-007 40WATT","","GUBB","GUBB",1204.48,"PCS",outOfStock,0,18,pcs,1,JA
"HAIR-STRAIGHT BRUSH GB705","HAIR-STRAIGHT BRUSH GB705","HAIR STRAIGHTENER BRUSH GB-705Y","","GUBB","GUBB",1140.92,"PCS",outOfStock,0,18,pcs,1,JA
"HAIR-STRAIGHT GB650 PINK","HAIR-STRAIGHT GB650 PINK","HAIR STRAIGHTENER GB-650 PINK","","GUBB","GUBB",695.99,"PCS",available,1,18,pcs,1,JA
"NOSE & EAR TRIMMER GB808","NOSE & EAR TRIMMER GB808","NOSE & EAR TRIMMER GB808","","GUBB","GUBB",413.15,"PCS",available,4,18,pcs,1,JA
"WG AMBER KISS","WG AMBER KISS","WG AMBER KISS","","LAYER","LAYER",169.49,"135ML",outOfStock,0,18,pcs,1,JA
"WG MYSTIC ISLAND","WG MYSTIC ISLAND","WG MYSTIC ISLAND","","LAYER","LAYER",161.96,"135ML",available,4,18,pcs,1,JA
"WG SECRET CRUSH","WG SECRET CRUSH","WG SECRET CRUSH","","LAYER","LAYER",169.49,"135ML",available,24,18,pcs,1,JA
"WG PINK ANGEL","WG PINK ANGEL","WG PINK ANGEL","","LAYER","LAYER",169.49,"135ML",outOfStock,0,18,pcs,1,JA
"WG TUSCAN GREEN","WG TUSCAN GREEN","WG TUSCAN GREEN","","LAYER","LAYER",169.49,"135ML",outOfStock,0,18,pcs,1,JA
"WG PERF FRAG BEAUTY BLUS","WG PERF FRAG BEAUTY BLUS","WG PERF FRAG BEAUTY BLUS","","LAYER","LAYER",294.54,"90ML",available,1,18,pcs,1,JA
"WG PERF FRAG CANDID CRUS","WG PERF FRAG CANDID CRUS","WG PERF FRAG CANDID CRUS","","LAYER","LAYER",294.54,"90ML",available,1,18,pcs,1,JA
"WG PERF FRAG EXOTIC ECLI","WG PERF FRAG EXOTIC ECLI","WG PERF FRAG EXOTIC ECLI","","LAYER","LAYER",294.54,"90ML",available,2,18,pcs,1,JA
"WG PERF FRAG GLAMOUR GAR","WG PERF FRAG GLAMOUR GAR","WG PERF FRAG GLAMOUR GAR","","LAYER","LAYER",294.54,"90ML",available,3,18,pcs,1,JA
"SHOT ROYAL JADE","SHOT ROYAL JADE","SHOT ROYAL JADE","","LAYER","LAYER",161.96,"135ML",available,17,18,pcs,1,JA
"SHOT POWER PLAY","SHOT POWER PLAY","SHOT POWER PLAY","","LAYER","LAYER",169.49,"135ML",available,16,18,pcs,1,JA
"SHOT 24KT ALPINE FRESH","SHOT 24KT ALPINE FRESH","SHOT 24KT ALPINE FRESH","","LAYER","LAYER",187.57,"130ML",available,1,18,pcs,1,JA
"SHOT 24KT BLACK NOIR","SHOT 24KT BLACK NOIR","SHOT 24KT BLACK NOIR","","LAYER","LAYER",187.57,"130ML",outOfStock,0,18,pcs,1,JA
"SHOT 24KT FIERY PRIDE","SHOT 24KT FIERY PRIDE","SHOT 24KT FIERY PRIDE","","LAYER","LAYER",187.57,"130ML",outOfStock,0,18,pcs,1,JA
"SHOT 24KT FOREST SPICE","SHOT 24KT FOREST SPICE","SHOT 24KT FOREST SPICE","","LAYER","LAYER",187.57,"130ML",outOfStock,0,18,pcs,1,JA
"LASGEL COCONUT VANILLA","LASGEL COCONUT VANILLA","LASGEL COCONUT VANILLA","","LAYER","LAYER",294.54,"300ML",available,5,18,pcs,1,JA
"LASGEL PEACH AVACADO","LASGEL PEACH AVACADO","LASGEL PEACH AVACADO","","LAYER","LAYER",294.54,"300ML",outOfStock,0,18,pcs,1,JA
"LASGEL ROSE VITMAIN","LASGEL ROSE VITMAIN","LASGEL ROSE VITMAIN","","LAYER","LAYER",294.54,"300ML",available,15,18,pcs,1,JA
"LASGEL WILDBERRY","LASGEL WILDBERRY","LASGEL WILDBERRY","","LAYER","LAYER",294.54,"300ML",available,25,18,pcs,1,JA
"SCOTT SMALL WITH HANDLE","SCOTT SMALL WITH HANDLE","SCOTT SMALL WITH HANDLE","","GUBB","GUBB",125,"PCS",available,30,5,pcs,1,JA
"MOUSSE FOUNDA 01 IVORY","MOUSSE FOUNDA 01 IVORY","MOUSSE FOUNDA 01 IVORY","","LAFZ","LAFZ",512.01,"NO. 1",available,3,18,pcs,1,JA
"MOUSSE FOUNDA 02 NATURAL","MOUSSE FOUNDA 02 NATURAL","MOUSSE FOUNDA 02 NATURAL","","LAFZ","LAFZ",512.01,"NO. 2",available,3,18,pcs,1,JA
"MOUSSE FOUNDA 03 BEIGE","MOUSSE FOUNDA 03 BEIGE","MOUSSE FOUNDA 03 BEIGE","","LAFZ","LAFZ",512.01,"NO. 3",available,3,18,pcs,1,JA
"KAJAL BLINK IT GREEN","KAJAL BLINK IT GREEN","KAJAL BLINK IT GREEN","","LAFZ","LAFZ",175.85,".35 GM",available,8,18,pcs,1,JA
"KAJAL BLINK IT BLUE","KAJAL BLINK IT BLUE","KAJAL BLINK IT BLUE","","LAFZ","LAFZ",175.85,".35 GM",available,8,18,pcs,1,JA
"SHOT DYNAMIC","SHOT DYNAMIC","SHOT DYNAMIC","","LAYER","LAYER",166.48,"135ML",available,43,18,pcs,1,JA
"WG PACK OF 3","WG PACK OF 3","WG PACK OF 3","","LAYER","LAYER",268.17,"25*4",available,3,18,pcs,1,JA
"SHELL OV CUSH LARGE","SHELL OV CUSH LARGE","SHELL OV CUSH LARGE","","GUBB","GUBB",295.56,"PCS",outOfStock,0,18,pcs,1,JA
"TRAVEL BAG","TRAVEL BAG","TRAVEL BAG","","GUBB","GUBB",286.02,"PCS",outOfStock,0,18,pcs,1,JA
"NATURAL LOOFAH WITH HANDL","NATURAL LOOFAH WITH HANDL","NATURAL LOOFAH WITH HANDL","","GUBB","GUBB",301.91,"PCS",available,20,18,pcs,1,JA
"SHOWER CAP 1S REUSABLE","SHOWER CAP 1S REUSABLE","SHOWER CAP 1S REUSABLE","","GUBB","GUBB",92.16,"PCS",available,12,18,pcs,1,JA
"NATURAL LOOFAH","NATURAL LOOFAH","NATURAL LOOFAH","","GUBB","GUBB",174.79,"PCS",available,22,18,pcs,1,JA
"HAIR TRIMMER GB 9018","HAIR TRIMMER GB 9018","HAIR TRIMMER GB 9018","","GUBB","GUBB",568.87,"PCS",available,3,18,pcs,1,JA
"EXPIRY LAYER DEO","EXPIRY LAYER DEO","EXPIRY LAYER DEO","","LAYER","LAYER",451.22,"PCS",outOfStock,0,18,pcs,1,JA
"BATH BODY MASSAGER","BATH BODY MASSAGER","BATH BODY MASSAGER","","GUBB","GUBB",143.01,"PCS",available,8,18,pcs,1,JA
"SILICONE FACE CLEANSER","SILICONE FACE CLEANSER","SILICONE FACE CLEANSER","","GUBB","GUBB",95.34,"PCS",available,5,18,pcs,1,JA
"SCOTT COMB TAIL","SCOTT COMB TAIL","SCOTT COMB TAIL","","GUBB","GUBB",125,"PCS",available,5,5,pcs,1,JA
"HAIR PIN 24S","HAIR PIN 24S","HAIR PIN 24S","","GUBB","GUBB",67.86,"PCS",outOfStock,0,5,pcs,1,JA
"MINI DETANGLING BRUSH","MINI DETANGLING BRUSH","MINI DETANGLING BRUSH","","GUBB","GUBB",168.44,"PCS",available,4,18,pcs,1,JA
