name,billing_name,print_name,sku,category,brand,unit_price,pack_size,status,stock_qty,gst_rate,unit,team_id
"RK STAINLESS 10BLD BOX","RK STAINLESS 10BLD BOX","","","RK","RK",33.9,"10X5",outOfStock,0,9,pcs,JA
"KE FW NEEM TULSI 100GM","KE FW NEEM TULSI 100GM","","","TAC","TAC",190.04,"100 GM",available,1,9,pcs,JA
"KE FW UBTAN 100ML","KE FW UBTAN 100ML","","","TAC","TAC",158.26,"100 ML",outOfStock,0,9,pcs,JA
"KE FW VITAMIN C","KE FW VITAMIN C","","","TAC","TAC",158.26,"PCS",outOfStock,0,9,pcs,JA
"KE HMASK FENU BRIN200GM","KE HMASK FENU BRIN200GM","","","TAC","TAC",380.72,"200 GM",outOfStock,0,9,pcs,JA
"KE HOIL BARAHMASA 100ML","KE HOIL BARAHMASA 100ML","","","TAC","TAC",253.6,"100ML",outOfStock,0,9,pcs,JA
"KE HOIL NEEM 100ML","KE HOIL NEEM 100ML","","98504","TAC","TAC",253.6,"100ML",outOfStock,0,9,pcs,JA
"KE HOIL ONION 100ML","KE HOIL ONION 100ML","","","TAC","TAC",189.97,"100ML",outOfStock,0,9,pcs,JA
"KE LIP WILD ROSE 5GM","KE LIP WILD ROSE 5GM","","","TAC","TAC",190.04,"5 GM",outOfStock,0,9,pcs,JA
"KE ONION HAIR MASK 200GM","KE ONION HAIR MASK 200GM","","","TAC","TAC",380.72,"200 GM",outOfStock,0,9,pcs,JA
"KE ROSE BODY LTION 1+1 20","KE ROSE BODY LTION 1+1 20","","","TAC","TAC",253.6,"200 ML",outOfStock,0,9,pcs,JA
"KE ROSE WATER 100ML","KE ROSE WATER 100ML","","","TAC","TAC",190.04,"100 ML",outOfStock,0,9,pcs,JA
"KE SER 10% NIACINAMIDE","KE SER 10% NIACINAMIDE","","","TAC","TAC",317.16,"30 ML",outOfStock,0,9,pcs,JA
"KE SER 10%VITC SERUM 30ML","KE SER 10%VITC SERUM 30ML","","","TAC","TAC",317.16,"30 ML",outOfStock,0,9,pcs,JA
"KE SER 2%HA+10% VIT C 30M","KE SER 2%HA+10% VIT C 30M","","","TAC","TAC",317.16,"30 ML",outOfStock,0,9,pcs,JA
"KE SER RETINOL + VIT C","KE SER RETINOL + VIT C","","","TAC","TAC",317.16,"30 ML",outOfStock,0,9,pcs,JA
"KE SH ALOEVERA NEEM 200GM","KE SH ALOEVERA NEEM 200GM","","","TAC","TAC",253.6,"200 GM",outOfStock,0,9,pcs,JA
"KE SH KADLIVANA BNNA 200G","KE SH KADLIVANA BNNA 200G","","","TAC","TAC",253.6,"200 GM",outOfStock,0,9,pcs,JA
"KE SH ONION 200 ML","KE SH ONION 200 ML","","","TAC","TAC",253.6,"200 ML",outOfStock,0,9,pcs,JA
"KE SH TENDERNARIKELA 200G","KE SH TENDERNARIKELA 200G","","","TAC","TAC",253.6,"200 GM",outOfStock,0,9,pcs,JA
"KE SHEMK POMEGRANATE N","KE SHEMK POMEGRANATE N","","","TAC","TAC",74.25,"PCS",outOfStock,0,9,pcs,JA
"KE SHEMK UBTAN N","KE SHEMK UBTAN N","","","TAC","TAC",62.92,"PCS",outOfStock,0,9,pcs,JA
"KE SHEMK VITAMIN C N","KE SHEMK VITAMIN C N","","","TAC","TAC",62.92,"PCS",outOfStock,0,9,pcs,JA
"KE SP ALOEVERA 100GM","KE SP ALOEVERA 100GM","","","TAC","TAC",62.92,"100 GM",outOfStock,0,9,pcs,JA
"KE SP HALDI CHAN 100 GM","KE SP HALDI CHAN 100 GM","","","TAC","TAC",62.92,"100GM",outOfStock,0,9,pcs,JA
"KE SP LEMON 100GM","KE SP LEMON 100GM","","","TAC","TAC",62.92,"100 GM",outOfStock,0,9,pcs,JA
"KE SP MINT 100GM","KE SP MINT 100GM","","","TAC","TAC",62.92,"100 GM",outOfStock,0,9,pcs,JA
"KE SP NEEM & TULSI 100GM","KE SP NEEM & TULSI 100GM","","","TAC","TAC",62.92,"100 GM",outOfStock,0,9,pcs,JA
"KE SP ROSEWATER 100GM","KE SP ROSEWATER 100GM","","","TAC","TAC",62.92,"100 GM",outOfStock,0,9,pcs,JA
"KE SP SANDALWOOD 100GM","KE SP SANDALWOOD 100GM","","","TAC","TAC",62.92,"100 GM",outOfStock,0,9,pcs,JA
"KE SP VITA C & ORA 100GM","KE SP VITA C & ORA 100GM","","","TAC","TAC",62.92,"100 GM",outOfStock,0,9,pcs,JA
"TAC ANTI ACNE DAY CREAM","TAC ANTI ACNE DAY CREAM","","","TAC","TAC",66.29,"15 GM",outOfStock,0,6,pcs,JA
"TAC AYUR BRIGHTENING SERU","TAC AYUR BRIGHTENING SERU","","","TAC","TAC",99.77,"5G",outOfStock,0,6,pcs,JA
"TAC DEO BLISS 1+1","TAC DEO BLISS 1+1","","","TAC","TAC",126.48,"PCS",outOfStock,0,9,pcs,JA
"TAC DEO HARMONY 1+1","TAC DEO HARMONY 1+1","","","TAC","TAC",126.48,"PCS",outOfStock,0,9,pcs,JA
"TAC DEO LIMITLESS 1+1","TAC DEO LIMITLESS 1+1","","","TAC","TAC",126.48,"PCS",outOfStock,0,9,pcs,JA
"TAC DEO PASSION 1+1","TAC DEO PASSION 1+1","","98505","TAC","TAC",126.48,"PCS",outOfStock,0,9,pcs,JA
"TAC DEO THRIVE 1+1","TAC DEO THRIVE 1+1","","","TAC","TAC",126.48,"PCS",outOfStock,0,9,pcs,JA
"TAC ELADI SHMSK 22ML","TAC ELADI SHMSK 22ML","","","TAC","TAC",79.44,"PCS",outOfStock,0,9,pcs,JA
"TAC FW ASHWANGANDHA 50 M","TAC FW ASHWANGANDHA 50 M","","","TAC","TAC",126.48,"50 ML",outOfStock,0,9,pcs,JA
"TAC FW ELADI & NEEM 50ML","TAC FW ELADI & NEEM 50ML","","","TAC","TAC",126.48,"50 ML",outOfStock,0,9,pcs,JA
"TAC FW KUMKUMADI 50ML","TAC FW KUMKUMADI 50ML","","","TAC","TAC",126.48,"50 ML",outOfStock,0,9,pcs,JA
"TAC FW UBTAN 50ML","TAC FW UBTAN 50ML","","","TAC","TAC",126.48,"50 ML",outOfStock,0,9,pcs,JA
"TAC FW VITAMIN C 50ML","TAC FW VITAMIN C 50ML","","","TAC","TAC",126.48,"50 ML",outOfStock,0,9,pcs,JA
"TAC KAJAL BLACK","TAC KAJAL BLACK","","","TAC","TAC",126.48,"PCS",outOfStock,0,9,pcs,JA
"TAC KKADI GOLD FC KIT SIN","TAC KKADI GOLD FC KIT SIN","","","TAC","TAC",190.04,"PCS",outOfStock,0,9,pcs,JA
"TAC KKADIFACE OIL 20ML","TAC KKADIFACE OIL 20ML","","","TAC","TAC",444.28,"20 ML",outOfStock,0,9,pcs,JA
"TAC KKUMADI FACE MOIS 50M","TAC KKUMADI FACE MOIS 50M","","","TAC","TAC",221.82,"50 ML",outOfStock,0,9,pcs,JA
"TAC NGLOW BODY MILK 100ML","TAC NGLOW BODY MILK 100ML","","","TAC","TAC",79.44,"100ML",outOfStock,0,9,pcs,JA
"TAC SUN KKUMADI SPF40 50M","TAC SUN KKUMADI SPF40 50M","","","TAC","TAC",133.25,"50 ML",outOfStock,0,6,pcs,JA
"TAC SUN KUMKUMADI 50GM","TAC SUN KUMKUMADI 50GM","","","TAC","TAC",253.6,"50 GM",outOfStock,0,9,pcs,JA
"TAC TURMERIC SUNSCREENSPF","TAC TURMERIC SUNSCREENSPF","","","TAC","TAC",66.29,"SPF 25",outOfStock,0,6,pcs,JA
"TAC VITAMIN C LOTION 100M","TAC VITAMIN C LOTION 100M","","","TAC","TAC",79.44,"100 ML",outOfStock,0,9,pcs,JA
"TRI ALOEVERA GEL 120ML","TRI ALOEVERA GEL 120ML","","","TRICHUP","TRICHUP",132.65,"120ML",outOfStock,0,9,pcs,JA
"TRI INSTA GLOW CREAM 50GM","TRI INSTA GLOW CREAM 50GM","","","TRICHUP","TRICHUP",116.46,"50GM",outOfStock,0,6,pcs,JA
"TRI KUMKUMADI TAILAM 25ML","TRI KUMKUMADI TAILAM 25ML","","","TRICHUP","TRICHUP",207.04,"25ML",outOfStock,0,2.5,pcs,JA
"TRI OIL CONTROL FW 60ML","TRI OIL CONTROL FW 60ML","","","TRICHUP","TRICHUP",62.64,"60ML",available,10,9,pcs,JA
"TRI OIL HFC 100ML","TRI OIL HFC 100ML","","","TRICHUP","TRICHUP",154.5,"PCS",outOfStock,0,9,pcs,JA
"TRI OIL HFC 200ML","TRI OIL HFC 200ML","","","TRICHUP","TRICHUP",256.21,"PCS",outOfStock,0,6,pcs,JA
"TRI OIL HLS 100ML","TRI OIL HLS 100ML","","","TRICHUP","TRICHUP",135.87,"PCS",outOfStock,0,6,pcs,JA
"TRI OIL HLS 200ML","TRI OIL HLS 200ML","","","TRICHUP","TRICHUP",270,"PCS",outOfStock,0,6,pcs,JA
"TRI ROSE WATER","TRI ROSE WATER","","","TRICHUP","TRICHUP",51.59,"PCS",outOfStock,0,9,pcs,JA
"TRI SG ACTIVE MINT 250ML","TRI SG ACTIVE MINT 250ML","","","TRICHUP","TRICHUP",154.75,"PCS",available,14,9,pcs,JA
"TRI SG ROSE & MINT 250ML","TRI SG ROSE & MINT 250ML","","","TRICHUP","TRICHUP",154.75,"PCS",available,26,9,pcs,JA
"TRI SHAMP ANTI-DAND 200ML","TRI SHAMP ANTI-DAND 200ML","","","TRICHUP","TRICHUP",117.91,"PCS",outOfStock,0,9,pcs,JA
"TRI SHAMP HFC 100ML","TRI SHAMP HFC 100ML","","","TRICHUP","TRICHUP",62.64,"PCS",outOfStock,0,9,pcs,JA
"TRI SHAMP HFC 200ML","TRI SHAMP HFC 200ML","","","TRICHUP","TRICHUP",117.91,"PCS",outOfStock,0,9,pcs,JA
"TRI SHAMP HFC 400ML","TRI SHAMP HFC 400ML","","","TRICHUP","TRICHUP",243.18,"PCS",outOfStock,0,9,pcs,JA
"TRI SHAMP HLS 100ML","TRI SHAMP HLS 100ML","","","TRICHUP","TRICHUP",62.64,"PCS",outOfStock,0,9,pcs,JA
"TRI SHAMP HLS 200ML","TRI SHAMP HLS 200ML","","","TRICHUP","TRICHUP",117.91,"PCS",outOfStock,0,9,pcs,JA
"TRI SHAMP HLS 400ML","TRI SHAMP HLS 400ML","","","TRICHUP","TRICHUP",243.18,"PCS",outOfStock,0,9,pcs,JA
"TRI SHAMP KERATIN 200ML","TRI SHAMP KERATIN 200ML","","","TRICHUP","TRICHUP",117.91,"PCS",outOfStock,0,9,pcs,JA
"KE CAN PINK SALT 100G","KE CAN PINK SALT 100G","","","KEYA","KEYA",36,"100G",outOfStock,0,0,pcs,JA
"KE CAN BLACK PEPPER 50G","KE CAN BLACK PEPPER 50G","","","KEYA","KEYA",75.43,"50G",outOfStock,0,5,pcs,JA
"KE SMOKED PAPRIKA 50G","KE SMOKED PAPRIKA 50G","","","KEYA","KEYA",151.62,"50G",outOfStock,0,5,pcs,JA
"KE GRND BLACK SALT 100G","KE GRND BLACK SALT 100G","","","KEYA","KEYA",87.2,"100G",outOfStock,0,0,pcs,JA
"KE GRND BLACK PEPPER 50G","KE GRND BLACK PEPPER 50G","","","KEYA","KEYA",105.9,"50G",outOfStock,0,5,pcs,JA
"KE GRND PPR-BLACK SALT80G","KE GRND PPR-BLACK SALT80G","","","KEYA","KEYA",113.52,"80G",outOfStock,0,5,pcs,JA
"KE GRND PPR-SEA SALT80G","KE GRND PPR-SEA SALT80G","","","KEYA","KEYA",75.43,"80G",outOfStock,0,5,pcs,JA
"KE GRND ITALIAN SEAS 50G","KE GRND ITALIAN SEAS 50G","","","KEYA","KEYA",113.52,"50G",outOfStock,0,5,pcs,JA
"KE GRND ROCK SALT 100G","KE GRND ROCK SALT 100G","","","KEYA","KEYA",87.2,"100G",outOfStock,0,0,pcs,JA
"KE GRND SEA SALT 100G","KE GRND SEA SALT 100G","","","KEYA","KEYA",87.2,"100G",outOfStock,0,0,pcs,JA
"OI LIPID CARE 60CAP","OI LIPID CARE 60CAP","","8326","ORGANIC INDIA","ORGANIC INDIA",205.71,"PCS",outOfStock,0,5,pcs,JA
"OI TETLEY LEMON-HO 25S","OI TETLEY LEMON-HO 25S","","","ORGANIC INDIA","ORGANIC INDIA",157.35,"PCS",outOfStock,0,5,pcs,JA
"OI TETLEY SLIM CARE 10S","OI TETLEY SLIM CARE 10S","","","ORGANIC INDIA","ORGANIC INDIA",66.25,"PCS",outOfStock,0,5,pcs,JA
"""SOULFUL CHEESE WAFER BOX","OI SOU CHEESE WAFER BOX","""SOULFUL CHEESE WAFER BOX","PCS","ORGANIC INDIA","ORGANIC INDIA",127.55,"PCS",outOfStock,0,2.5,pcs,JA
"""SOULFUL CHOCO WAFER BOX","OI SOU CHOCO WAFER BOX","""SOULFUL CHOCO WAFER BOX","PCS","ORGANIC INDIA","ORGANIC INDIA",127.55,"PCS",outOfStock,0,2.5,pcs,JA
"OI TETLEY GIN-MIN-LEM 25S","OI TETLEY GIN-MIN-LEM 25S","","","ORGANIC INDIA","ORGANIC INDIA",133.57,"PCS",outOfStock,0,5,pcs,JA
"OI TETLEY GIN-MIN-LEM 10S","OI TETLEY GIN-MIN-LEM 10S","","","ORGANIC INDIA","ORGANIC INDIA",57.97,"PCS",outOfStock,0,5,pcs,JA
"OI TETLEY REGULAR 25S","OI TETLEY REGULAR 25S","","","ORGANIC INDIA","ORGANIC INDIA",157.35,"PCS",outOfStock,0,5,pcs,JA
"OI TETLEY REGULAR 10S","OI TETLEY REGULAR 10S","","","ORGANIC INDIA","ORGANIC INDIA",57.97,"PCS",outOfStock,0,5,pcs,JA
"MO SESAME WHITE 100G","MO SESAME WHITE 100G","","","24 MANTRA","24 MANTRA",45.71,"100G",outOfStock,0,5,pcs,JA
"LIP PEACH","LIP PEACH","","","NIVEA","NIVEA",191.6,"4.8G",outOfStock,0,18,pcs,JA
"LIP STRAWBERRY","LIP STRAWBERRY","","","NIVEA","NIVEA",191.6,"4.8G",outOfStock,0,18,pcs,JA
"LIP ORIGINAL","LIP ORIGINAL","","","NIVEA","NIVEA",191.6,"4.8G",outOfStock,0,18,pcs,JA
"LIP CHERRY","LIP CHERRY","","","NIVEA","NIVEA",191.6,"4.8G",outOfStock,0,18,pcs,JA
"LIP WATERMELON","LIP WATERMELON","","","NIVEA","NIVEA",191.6,"4.8G",outOfStock,0,18,pcs,JA
"MO QUINOA 500G","MO QUINOA 500G","","","24 MANTRA","24 MANTRA",190.48,"500G",outOfStock,0,5,pcs,JA
"MO GREEN MOONG WHOLE 1KG","MO GREEN MOONG WHOLE 1KG","","","24 MANTRA","24 MANTRA",213.33,"500G",outOfStock,0,5,pcs,JA
"KE SOUP SWEETCORN 13.5G","KE SOUP SWEETCORN 13.5G","","","KEYA","KEYA",7.62,"PCS",outOfStock,0,5,pcs,JA
"BLUE 60ML","BLUE 60ML","","","NIVEA","NIVEA",112.49,"60ML",outOfStock,0,18,pcs,JA
"BLUE JAR 25ML","BLUE JAR 25ML","","","NIVEA","NIVEA",536.25,"11+1",outOfStock,0,18,pcs,JA
"BK EUCALYPTUS OIL 10ML","BK EUCALYPTUS OIL 10ML","","","AROMA MAGIC","AROMA MAGIC",116.53,"10ML",outOfStock,0,18,pcs,JA
"OI TETLEY SLIM CARE 25S","OI TETLEY SLIM CARE 25S","","","ORGANIC INDIA","ORGANIC INDIA",161.49,"PCS",outOfStock,0,5,pcs,JA
"SS PEACH  50ML","SS PEACH  50ML","","","NIVEA","NIVEA",68.94,"PCS",outOfStock,0,18,pcs,JA
"MO HIMALA SALT 1KG CRYSTA","MO HIMALA SALT 1KG CRYSTA","","","24 MANTRA","24 MANTRA",104,"1KG",outOfStock,0,0,pcs,JA
"SMOOTH MILK 75ML","SMOOTH MILK 75ML","","","NIVEA","NIVEA",86.25,"75ML",outOfStock,0,18,pcs,JA
"KE KASHMIRI PAPRIKA 50G","KE KASHMIRI PAPRIKA 50G","","","KEYA","KEYA",121.14,"50G",outOfStock,0,5,pcs,JA
"KAI RAZOR PRETTY SET OF 3","KAI RAZOR PRETTY SET OF 3","","","KAI","KAI",375,"PCS",outOfStock,0,18,pcs,JA
"KAI RAZOR HOMBRE","KAI RAZOR HOMBRE","","","KAI","KAI",250,"PCS",outOfStock,0,18,pcs,JA
"KAI RAZOR LEG TRIMMER","KAI RAZOR LEG TRIMMER","","","KAI","KAI",245,"PCS",outOfStock,0,18,pcs,JA
"DU BABY LOTION 100ML","DU BABY LOTION 100ML","","","DURACELL","DURACELL",84.75,"100ML",outOfStock,0,18,pcs,JA
"DU BABY SHAMPOO 100ML","DU BABY SHAMPOO 100ML","","","DURACELL","DURACELL",95.24,"100ML",outOfStock,0,5,pcs,JA
"DU BABY CREAM 100G","DU BABY CREAM 100G","","","DURACELL","DURACELL",140,"100G",outOfStock,0,18,pcs,JA
"OI T LEMON GINGER TIN","OI T LEMON GINGER TIN","","8290","ORGANIC INDIA","ORGANIC INDIA",242.86,"100G",outOfStock,0,5,pcs,JA
"OI BILONA GHEE 500ML","OI BILONA GHEE 500ML","","14765","ORGANIC INDIA","ORGANIC INDIA",828.19,"PCS",outOfStock,0,5,pcs,JA
"OI SHILAJIT RESIN 20GM","OI SHILAJIT RESIN 20GM","","15884","ORGANIC INDIA","ORGANIC INDIA",1065.9,"PCS",outOfStock,0,5,pcs,JA
"NG CHILEAN WALNUT KERNELS","NG CHILEAN WALNUT KERNELS","","","NUTTYGRITTIES","NUTTYGRITTIES",425,"200G",outOfStock,0,5,pcs,JA
"AST SCRUB RICE BRAN 500ML","AST SCRUB RICE BRAN 500ML","","","ASTA","ASTA",268.83,"PCS",outOfStock,0,18,pcs,JA
"AST FW AQUA 150ML","AST FW AQUA 150ML","","","ASTA","ASTA",175.85,"PCS",outOfStock,0,18,pcs,JA
"AST FW GREEN TEA 150ML","AST FW GREEN TEA 150ML","","","ASTA","ASTA",175.85,"PCS",outOfStock,0,18,pcs,JA
"AST FW ULTRA RADIANCE 150","AST FW ULTRA RADIANCE 150","","","ASTA","ASTA",175.85,"PCS",outOfStock,0,18,pcs,JA
"DU 25/- AA","DU 25/- AA","","","DURACELL","DURACELL",195.57,"PCS",outOfStock,0,18,pcs,JA
"DU 25/- AAA","DU 25/- AAA","","","DURACELL","DURACELL",213.6,"PCS",outOfStock,0,18,pcs,JA
"MO TAMARIND 500G","MO TAMARIND 500G","","","24 MANTRA","24 MANTRA",266.67,"500G",outOfStock,0,5,pcs,JA
"OI AMALKI 60PC","OI AMALKI 60PC","","8317","ORGANIC INDIA","ORGANIC INDIA",185.9,"PCS",outOfStock,0,5,pcs,JA
"OI GARCINIA CAMBOGIA 60PC","OI GARCINIA CAMBOGIA 60PC","","8339","ORGANIC INDIA","ORGANIC INDIA",211.05,"PCS",outOfStock,0,5,pcs,JA
"OI SAT ISABGOL 100G-CINNA","OI SAT ISABGOL 100G-CINNA","","15139","ORGANIC INDIA","ORGANIC INDIA",304.76,"PCS",outOfStock,0,5,pcs,JA
"OI SAT ISABGOL 100G-ORANG","OI SAT ISABGOL 100G-ORANG","","15138","ORGANIC INDIA","ORGANIC INDIA",304.76,"PCS",outOfStock,0,5,pcs,JA
"AST GOLD ECO SET","AST GOLD ECO SET","","","ASTA","ASTA",1200.56,"4*500ML",outOfStock,0,18,pcs,JA
"AST HNY&VTM E COLD CRM 50","AST HNY&VTM E COLD CRM 50","","","ASTA","ASTA",35.31,"50ML",outOfStock,0,18,pcs,JA
"DU BABY LOTION 200ML","DU BABY LOTION 200ML","","","DURACELL","DURACELL",154.75,"200ML",outOfStock,0,18,pcs,JA
"DU BABY SHAMPOO 200ML","DU BABY SHAMPOO 200ML","","","DURACELL","DURACELL",173.91,"200ML",outOfStock,0,5,pcs,JA
"DU BABY WASH 200ML","DU BABY WASH 200ML","","","DURACELL","DURACELL",128.98,"200ML",outOfStock,0,18,pcs,JA
"DU BABY CREAM  50G","DU BABY CREAM  50G","","","DURACELL","DURACELL",73.69,"50G",outOfStock,0,18,pcs,JA
"DU BABY WASH 100ML","DU BABY WASH 100ML","","","DURACELL","DURACELL",84.75,"100ML",outOfStock,0,18,pcs,JA
"SD JAR PAAN CANDY","SD JAR PAAN CANDY","","","OTHER","OTHER",190.48,"PCS",outOfStock,0,5,pcs,JA
"SD JAR HAZMA CANDY","SD JAR HAZMA CANDY","","","OTHER","OTHER",190.48,"PCS",outOfStock,0,5,pcs,JA
"KE SOUP TOMATO 14.5G","KE SOUP TOMATO 14.5G","","","KEYA","KEYA",7.62,"PCS",outOfStock,0,5,pcs,JA
"KE SOUP MANCHOW 12.5G","KE SOUP MANCHOW 12.5G","","","KEYA","KEYA",7.62,"PCS",outOfStock,0,5,pcs,JA
"SD JELLY ROSE POP","SD JELLY ROSE POP","","","OTHER","OTHER",428.57,"PCS",outOfStock,0,5,pcs,JA
"SD BOX MEETA AAM PAPAD","SD BOX MEETA AAM PAPAD","","","OTHER","OTHER",428.57,"PCS",outOfStock,0,5,pcs,JA
"KE SACHET GINGER GARLIC","KE SACHET GINGER GARLIC","","","KEYA","KEYA",3.81,"20G",outOfStock,0,5,pcs,JA
"KE SOUP HOTNSOUR 14.5G","KE SOUP HOTNSOUR 14.5G","","","KEYA","KEYA",7.62,"PCS",outOfStock,0,5,pcs,JA
"MICROFIBER FACE TOWEL","MICROFIBER FACE TOWEL","","","GUBB","GUBB",378.18,"PCS",outOfStock,0,18,pcs,JA
"AST ULTRA RADIANCE LOTION","AST ULTRA RADIANCE LOTION","","","ASTA","ASTA",111.11,"PCS",outOfStock,0,18,pcs,JA
"AST HYDRANOURISH GEL MOIS","AST HYDRANOURISH GEL MOIS","","","ASTA","ASTA",105.23,"PCS",outOfStock,0,18,pcs,JA
"NIVEA ACNE FW 50ML","NIVEA ACNE FW 50ML","","","NIVEA","NIVEA",89.25,"PCS",outOfStock,0,18,pcs,JA
"NIVEA ALL IN 1 FW 50ML","NIVEA ALL IN 1 FW 50ML","","","NIVEA","NIVEA",101.25,"PCS",outOfStock,0,18,pcs,JA
"NIVEA OIL CONTROL FW 50ML","NIVEA OIL CONTROL FW 50ML","","","NIVEA","NIVEA",89.25,"PCS",outOfStock,0,18,pcs,JA
"NIVEA DARKSPOT FW 50ML","NIVEA DARKSPOT FW 50ML","","","NIVEA","NIVEA",89.25,"PCS",outOfStock,0,18,pcs,JA
"OI WATER TATA 250ML","OI WATER TATA 250ML","","","OTHER","OTHER",4.2,"250ML",outOfStock,0,5,pcs,JA
"DU KARE ADULT PANT L 2PCS","DU KARE ADULT PANT L 2PCS","","","DURACELL","DURACELL",47.62,"PCS",outOfStock,0,5,pcs,JA
"DU KARE ADULT PANT M 2PCS","DU KARE ADULT PANT M 2PCS","","","DURACELL","DURACELL",47.62,"PCS",outOfStock,0,5,pcs,JA
"DU KARE ADULT PANT XL 2PC","DU KARE ADULT PANT XL 2PC","","","DURACELL","DURACELL",47.62,"PCS",outOfStock,0,5,pcs,JA
"SD P JELLY JELLY 100GM","SD P JELLY JELLY 100GM","","","OTHER","OTHER",123.33,"PCS",outOfStock,0,5,pcs,JA
"SOFT 200ML","SOFT 200ML","","","NIVEA","NIVEA",300,"300ML",outOfStock,0,18,pcs,JA
"1MG HOT WATER BAG","1MG HOT WATER BAG","","","ORGANIC INDIA","ORGANIC INDIA",305.08,"PCS",outOfStock,0,18,pcs,JA
"1MG TRIPLE STRENGHT OMEGA","1MG TRIPLE STRENGHT OMEGA","","","ORGANIC INDIA","ORGANIC INDIA",763.77,"PCS",outOfStock,0,5,pcs,JA
"1MG CALCIUM+VITD3","1MG CALCIUM+VITD3","","","ORGANIC INDIA","ORGANIC INDIA",324.1,"PCS",outOfStock,0,5,pcs,JA
"1MG MAGNESIUYM GLYCINATE","1MG MAGNESIUYM GLYCINATE","","","ORGANIC INDIA","ORGANIC INDIA",413.12,"PCS",outOfStock,0,5,pcs,JA
"1MG WOMEN MULTIVITAMIN","1MG WOMEN MULTIVITAMIN","","","ORGANIC INDIA","ORGANIC INDIA",413.12,"PCS",outOfStock,0,5,pcs,JA
"1MG AMLA JUICE","1MG AMLA JUICE","","","ORGANIC INDIA","ORGANIC INDIA",178.83,"PCS",outOfStock,0,5,pcs,JA
"1MG KARELA JAMUN JUICE","1MG KARELA JAMUN JUICE","","","ORGANIC INDIA","ORGANIC INDIA",178.83,"PCS",outOfStock,0,5,pcs,JA
"1MG BABY DIAPER XL 28PCS","1MG BABY DIAPER XL 28PCS","","","ORGANIC INDIA","ORGANIC INDIA",595,"PCS",outOfStock,0,5,pcs,JA
"1MG BABY DIAPER M 36PCS","1MG BABY DIAPER M 36PCS","","","ORGANIC INDIA","ORGANIC INDIA",491.38,"PCS",outOfStock,0,5,pcs,JA
"1MG BABY DIAPER L 32PCS","1MG BABY DIAPER L 32PCS","","","ORGANIC INDIA","ORGANIC INDIA",534.28,"PCS",outOfStock,0,5,pcs,JA
"1MG ADULT DIAPER XL 10PCS","1MG ADULT DIAPER XL 10PCS","","","ORGANIC INDIA","ORGANIC INDIA",443.61,"PCS",outOfStock,0,5,pcs,JA
"1MG BABY DIAPER S 38PCS","1MG BABY DIAPER S 38PCS","","","ORGANIC INDIA","ORGANIC INDIA",403.14,"PCS",outOfStock,0,5,pcs,JA
"1MG BABY DIAPER NB 30PCS","1MG BABY DIAPER NB 30PCS","","","ORGANIC INDIA","ORGANIC INDIA",250.14,"PCS",outOfStock,0,5,pcs,JA
"1MG ADULT PANT XL 10PCS","1MG ADULT PANT XL 10PCS","","","ORGANIC INDIA","ORGANIC INDIA",488.95,"PCS",outOfStock,0,5,pcs,JA
"1MG ADULT DIAPER L 10PCS","1MG ADULT DIAPER L 10PCS","","","ORGANIC INDIA","ORGANIC INDIA",425,"PCS",outOfStock,0,5,pcs,JA
"1MG ADULT DIAPER M 10PCS","1MG ADULT DIAPER M 10PCS","","","ORGANIC INDIA","ORGANIC INDIA",375.61,"PCS",outOfStock,0,5,pcs,JA
"1MG ADULT PANT L 10PCS","1MG ADULT PANT L 10PCS","","","ORGANIC INDIA","ORGANIC INDIA",450.9,"PCS",outOfStock,0,5,pcs,JA
"1MG ADULT PANT M 10PCS","1MG ADULT PANT M 10PCS","","","ORGANIC INDIA","ORGANIC INDIA",412.85,"PCS",outOfStock,0,5,pcs,JA
"1MG ALOEVERA JUICE","1MG ALOEVERA JUICE","","","ORGANIC INDIA","ORGANIC INDIA",142.13,"PCS",outOfStock,0,5,pcs,JA
"1MG MULTIVITAMIN GUMMIES","1MG MULTIVITAMIN GUMMIES","","","ORGANIC INDIA","ORGANIC INDIA",308.47,"PCS",outOfStock,0,5,pcs,JA
"1MG SR.50+ MULTIVIT TAB","1MG SR.50+ MULTIVIT TAB","","","ORGANIC INDIA","ORGANIC INDIA",238.97,"PCS",outOfStock,0,5,pcs,JA
"1MG NONI JUICE PLUS","1MG NONI JUICE PLUS","","","ORGANIC INDIA","ORGANIC INDIA",252.24,"PCS",outOfStock,0,5,pcs,JA
"1MG WEIGHT MGMT FRUIT","1MG WEIGHT MGMT FRUIT","","","ORGANIC INDIA","ORGANIC INDIA",198.09,"PCS",outOfStock,0,18,pcs,JA
"1MG GILOY TULSI JUICE","1MG GILOY TULSI JUICE","","","ORGANIC INDIA","ORGANIC INDIA",128.07,"PCS",outOfStock,0,5,pcs,JA
"AST FW CHARCOAL","AST FW CHARCOAL","","","ASTA","ASTA",145,"PCS",outOfStock,0,18,pcs,JA
"AST ALMOND CREAM 50GM","AST ALMOND CREAM 50GM","","","ASTA","ASTA",45,"50GM",outOfStock,0,18,pcs,JA
"1MG JAMUN CIDER VINEGAR","1MG JAMUN CIDER VINEGAR","","","ORGANIC INDIA","ORGANIC INDIA",342.16,"PCS",outOfStock,0,18,pcs,JA
